Chromosome	Start	End	GeneID	Gene_type	Strand
14	104724174	104747325	ENSG00000185100	protein_coding	1
10	11679675	11680514	ENSG00000271046	lncRNA	1
10	11898004	11898550	ENSG00000289920	lncRNA	-1
10	11742366	11764070	ENSG00000134463	protein_coding	1
2	237869904	237869982	ENSG00000263723	snoRNA	1
2	222671658	222709930	ENSG00000124003	protein_coding	1
2	222677677	222678289	ENSG00000233751	processed_pseudogene	-1
2	222698623	222699484	ENSG00000203531	processed_pseudogene	-1
2	222726457	222726834	ENSG00000235225	processed_pseudogene	1
2	222904640	222905055	ENSG00000224121	processed_pseudogene	-1
10	11823339	11872277	ENSG00000148426	protein_coding	1
2	222917387	222919363	ENSG00000234193	lncRNA	-1
16	27224994	27268772	ENSG00000169189	protein_coding	-1
2	222945930	222946388	ENSG00000278083	processed_pseudogene	-1
10	11849608	11894700	ENSG00000225778	lncRNA	-1
17	79132722	79136402	ENSG00000266711	lncRNA	1
17	79598032	79603921	ENSG00000263278	lncRNA	-1
17	79707176	79707249	ENSG00000266665	miRNA	-1
17	79707266	79712317	ENSG00000267719	lncRNA	1
10	11920022	12043170	ENSG00000151461	protein_coding	-1
17	79730943	79742219	ENSG00000182156	protein_coding	1
2	222860942	222944639	ENSG00000123983	protein_coding	1
12	49323236	49331731	ENSG00000135451	protein_coding	1
17	79778148	79787983	ENSG00000173894	protein_coding	1
19	41386371	41397362	ENSG00000077348	protein_coding	-1
11	118544528	118572970	ENSG00000118096	protein_coding	-1
14	64880558	64881718	ENSG00000288779	lncRNA	1
17	8474207	8631376	ENSG00000133026	protein_coding	-1
14	46840092	47675605	ENSG00000139915	protein_coding	-1
16	27268205	27290492	ENSG00000245888	lncRNA	1
19	7677088	7679829	ENSG00000183019	protein_coding	1
16	27313387	27314101	ENSG00000274092	lncRNA	-1
16	27313668	27364778	ENSG00000077238	protein_coding	1
1	3772749	3775982	ENSG00000235169	protein_coding	1
19	7830218	7864976	ENSG00000142459	protein_coding	1
14	46960423	46960546	ENSG00000251735	snoRNA	1
14	46996454	46997174	ENSG00000258392	processed_pseudogene	1
14	47200575	47201104	ENSG00000244053	processed_pseudogene	-1
1	32936445	32964809	ENSG00000116514	protein_coding	-1
14	47444106	47444494	ENSG00000214903	processed_pseudogene	-1
14	47760995	47761104	ENSG00000263945	miRNA	-1
14	47764954	47795302	ENSG00000259129	lncRNA	-1
5	177446445	177456286	ENSG00000131188	protein_coding	1
10	11923181	11923288	ENSG00000251957	snRNA	1
10	12068954	12123221	ENSG00000181192	protein_coding	1
14	47801926	47802201	ENSG00000259117	processed_pseudogene	-1
14	19712936	19713883	ENSG00000258453	protein_coding	-1
14	20204606	20210498	ENSG00000290703	lncRNA	1
14	20311368	20333312	ENSG00000100814	protein_coding	-1
5	177476631	177479656	ENSG00000279821	TEC	-1
5	177511577	177516961	ENSG00000183258	protein_coding	-1
10	12116280	12116379	ENSG00000272507	snRNA	-1
19	7958573	8005659	ENSG00000066044	protein_coding	-1
1	28668778	28719353	ENSG00000162419	protein_coding	1
10	12129637	12169961	ENSG00000065665	protein_coding	1
7	149069641	149090782	ENSG00000197362	protein_coding	-1
8	134598071	134598149	ENSG00000276140	misc_RNA	1
8	134598071	134600689	ENSG00000248492	lncRNA	1
8	134598318	134598518	ENSG00000277732	misc_RNA	1
8	134600257	134600336	ENSG00000278454	misc_RNA	1
8	134673131	134673512	ENSG00000271048	processed_pseudogene	1
8	134715820	134832014	ENSG00000289405	lncRNA	-1
19	17601336	17688365	ENSG00000130477	protein_coding	-1
8	134722947	134723949	ENSG00000272456	lncRNA	1
7	149102784	149126324	ENSG00000204947	protein_coding	-1
8	134764809	134767276	ENSG00000278898	TEC	1
8	134783694	134785879	ENSG00000279518	TEC	-1
8	134800520	134800607	ENSG00000207582	miRNA	-1
8	134804876	134804945	ENSG00000199153	miRNA	-1
8	134838069	134842637	ENSG00000253433	lncRNA	1
8	134832747	134834482	ENSG00000254028	lncRNA	1
8	134849935	134881899	ENSG00000251218	lncRNA	1
8	134978827	134979279	ENSG00000244413	processed_pseudogene	-1
8	135234131	135299719	ENSG00000254083	lncRNA	1
7	149125690	149125986	ENSG00000240877	misc_RNA	-1
8	8086022	8086762	ENSG00000255459	processed_pseudogene	-1
7	149003062	149028662	ENSG00000155660	protein_coding	-1
8	8154308	8216916	ENSG00000249188	transcribed_unprocessed_pseudogene	1
12	49332409	49337188	ENSG00000186897	protein_coding	-1
8	8228595	8244865	ENSG00000291049	lncRNA	1
6	42155406	42180056	ENSG00000290147	protein_coding	1
1	52345723	52366205	ENSG00000154222	protein_coding	-1
12	49346888	49357546	ENSG00000178401	protein_coding	1
6	42173364	42181338	ENSG00000048545	protein_coding	1
16	27402174	27452042	ENSG00000103522	protein_coding	1
6	10980759	11044305	ENSG00000197977	protein_coding	-1
11	118560690	118561580	ENSG00000243431	processed_pseudogene	1
11	118593988	118594093	ENSG00000207185	snRNA	1
11	118636620	118638097	ENSG00000255176	lncRNA	1
11	118644000	118644079	ENSG00000284246	miRNA	1
11	63079940	63144221	ENSG00000197658	protein_coding	-1
6	11015586	11015888	ENSG00000274541	processed_pseudogene	1
12	49389516	49390162	ENSG00000257954	processed_pseudogene	1
6	11043482	11079154	ENSG00000230314	lncRNA	1
12	49442424	49442652	ENSG00000257464	processed_pseudogene	-1
12	113291523	113291608	ENSG00000274822	miRNA	1
12	113358566	113391629	ENSG00000151176	protein_coding	1
6	11093834	11138733	ENSG00000224531	protein_coding	1
3	108743424	108757410	ENSG00000163515	protein_coding	-1
11	118304730	118316175	ENSG00000198851	protein_coding	1
6	11154929	11155150	ENSG00000271245	processed_pseudogene	-1
6	25652201	25701783	ENSG00000079689	protein_coding	1
8	8234341	8244667	ENSG00000291048	lncRNA	-1
7	100478099	100478170	ENSG00000289760	protein_coding	-1
7	128533652	128615970	ENSG00000280828	unprocessed_pseudogene	1
3	38282294	38318575	ENSG00000144671	protein_coding	1
7	128531707	128663479	ENSG00000242588	lncRNA	1
7	137164043	137164612	ENSG00000224469	processed_pseudogene	1
7	137227341	137343774	ENSG00000105894	protein_coding	-1
8	8618473	8655986	ENSG00000289622	lncRNA	1
8	7793716	7795870	ENSG00000254776	unprocessed_pseudogene	-1
8	7955014	8008755	ENSG00000225725	lncRNA	1
6	25652210	25738044	ENSG00000290217	protein_coding	1
12	113392445	113426301	ENSG00000135094	protein_coding	-1
6	25723397	25726562	ENSG00000164508	protein_coding	-1
6	25726777	25727345	ENSG00000146047	protein_coding	1
6	25731782	25732162	ENSG00000178762	unprocessed_pseudogene	-1
7	106865278	106908980	ENSG00000105851	protein_coding	1
8	129748196	129786624	ENSG00000147697	protein_coding	-1
6	39039603	39039985	ENSG00000220556	processed_pseudogene	-1
6	39048781	39091303	ENSG00000112164	protein_coding	1
2	74306728	74308008	ENSG00000229798	processed_pseudogene	-1
11	45929319	46121454	ENSG00000135365	protein_coding	-1
16	21402237	21448567	ENSG00000169246	protein_coding	-1
8	127322183	127420066	ENSG00000212993	protein_coding	1
2	74532258	74555690	ENSG00000115318	protein_coding	-1
8	12945642	13031503	ENSG00000250305	protein_coding	1
3	102099244	102479841	ENSG00000170044	protein_coding	1
19	17613722	17614430	ENSG00000269752	lncRNA	1
12	113422380	113438276	ENSG00000139410	protein_coding	1
6	39104063	39115193	ENSG00000112167	protein_coding	-1
19	17622447	17623338	ENSG00000279300	TEC	1
19	17719242	17734513	ENSG00000130479	protein_coding	1
6	39110321	39112952	ENSG00000217165	processed_pseudogene	1
6	39188971	39229475	ENSG00000164626	protein_coding	-1
14	22929607	22956436	ENSG00000257285	lncRNA	1
5	149993118	150000654	ENSG00000164296	protein_coding	-1
10	12130760	12130816	ENSG00000265653	miRNA	-1
6	33794673	33804003	ENSG00000096395	protein_coding	-1
1	56994778	58546734	ENSG00000173406	protein_coding	-1
10	12165330	12195891	ENSG00000165609	protein_coding	-1
14	22971177	22982551	ENSG00000129474	protein_coding	-1
16	21506049	21506135	ENSG00000265462	miRNA	-1
16	21511635	21515131	ENSG00000287809	lncRNA	1
16	21519830	21520365	ENSG00000258186	transcribed_processed_pseudogene	-1
16	21526824	21531141	ENSG00000273956	lncRNA	-1
16	21532945	21550373	ENSG00000257639	unprocessed_pseudogene	-1
5	150000046	150053142	ENSG00000113716	protein_coding	1
16	21538487	21538794	ENSG00000271609	processed_pseudogene	1
16	21587627	21587864	ENSG00000252798	scaRNA	1
16	21626742	21627569	ENSG00000261596	lncRNA	1
16	636817	648474	ENSG00000172366	protein_coding	1
8	12958387	12962200	ENSG00000251468	unprocessed_pseudogene	1
8	13044350	13044456	ENSG00000206996	snRNA	1
8	13083361	13604610	ENSG00000164741	protein_coding	-1
7	6004283	6004385	ENSG00000201990	misc_RNA	-1
7	6009255	6023834	ENSG00000106305	protein_coding	1
3	12514934	12561059	ENSG00000225526	protein_coding	-1
6	33800142	33802960	ENSG00000287089	lncRNA	1
6	33867506	33896916	ENSG00000249346	lncRNA	-1
3	9779967	9793011	ENSG00000171148	protein_coding	-1
5	150014785	150015154	ENSG00000248696	processed_pseudogene	-1
5	150021567	150021921	ENSG00000241907	processed_pseudogene	-1
12	113462033	113472280	ENSG00000089116	protein_coding	-1
5	150053291	150113372	ENSG00000182578	protein_coding	-1
6	33883170	33883411	ENSG00000271362	processed_pseudogene	1
6	33891327	33927631	ENSG00000233183	lncRNA	1
14	31334312	31457441	ENSG00000203546	protein_coding	-1
16	648473	649200	ENSG00000228201	lncRNA	-1
16	649311	667833	ENSG00000161996	protein_coding	1
1	89524829	89597861	ENSG00000197147	protein_coding	1
7	6016877	6017011	ENSG00000207217	snoRNA	1
14	31420286	31452883	ENSG00000250365	lncRNA	1
7	6031376	6036552	ENSG00000157999	protein_coding	1
6	33899135	33899200	ENSG00000276824	miRNA	1
6	33999972	34000051	ENSG00000221697	miRNA	-1
6	29485157	29494160	ENSG00000289203	lncRNA	-1
6	29497475	29510558	ENSG00000229274	lncRNA	1
14	31446036	31457506	ENSG00000129480	protein_coding	-1
6	29528721	29533665	ENSG00000224582	lncRNA	1
12	113298759	113359493	ENSG00000089060	protein_coding	-1
1	92080305	92184725	ENSG00000189195	protein_coding	1
14	31462795	31463371	ENSG00000239323	processed_pseudogene	-1
7	117287120	117715971	ENSG00000001626	protein_coding	1
14	31482875	31488039	ENSG00000214943	protein_coding	-1
6	127435636	127436189	ENSG00000220694	processed_pseudogene	1
6	127438406	127459389	ENSG00000189367	protein_coding	-1
14	31553358	31558498	ENSG00000258196	lncRNA	-1
14	31558507	31561334	ENSG00000257155	lncRNA	-1
14	31662039	31662143	ENSG00000223087	snRNA	-1
14	31686692	31686798	ENSG00000207412	snRNA	-1
10	12195965	12250589	ENSG00000151465	protein_coding	1
14	52775193	52791668	ENSG00000100522	protein_coding	-1
6	127438406	127519001	ENSG00000255330	protein_coding	-1
3	30726197	30894661	ENSG00000144644	protein_coding	-1
14	52775237	52777740	ENSG00000259049	lncRNA	1
14	52791756	52930185	ENSG00000285664	lncRNA	1
14	52792875	52820034	ENSG00000258698	lncRNA	-1
14	52798904	52799061	ENSG00000258802	processed_pseudogene	-1
3	75664328	75667220	ENSG00000172969	protein_coding	1
6	127519455	127591820	ENSG00000184530	protein_coding	1
14	52857268	52952435	ENSG00000073712	protein_coding	-1
1	203795623	203854999	ENSG00000058673	protein_coding	1
6	34018643	34155622	ENSG00000124493	protein_coding	-1
19	17727840	17734513	ENSG00000268112	lncRNA	-1
19	17794828	17813576	ENSG00000179913	protein_coding	1
3	4493345	4847506	ENSG00000150995	protein_coding	1
19	17816512	17821574	ENSG00000248099	protein_coding	-1
5	150094302	150095048	ENSG00000214485	processed_pseudogene	1
5	150098406	150098506	ENSG00000199409	misc_RNA	1
5	150113839	150155872	ENSG00000113721	protein_coding	-1
19	18374731	18389176	ENSG00000130513	protein_coding	1
10	12244751	12247845	ENSG00000228302	lncRNA	-1
10	12328132	12328389	ENSG00000264036	misc_RNA	-1
10	12350336	12350695	ENSG00000289395	lncRNA	-1
10	12415928	12416000	ENSG00000252438	snoRNA	1
10	16207821	16207927	ENSG00000201260	snRNA	-1
10	16276871	16295858	ENSG00000226140	lncRNA	1
2	74618856	74620979	ENSG00000233872	processed_pseudogene	-1
2	74628328	74628942	ENSG00000108442	processed_pseudogene	-1
19	18441419	18443597	ENSG00000268199	lncRNA	1
19	18442663	18522116	ENSG00000105656	protein_coding	-1
11	57537595	57550272	ENSG00000214872	protein_coding	1
10	16436943	16513745	ENSG00000165983	protein_coding	1
11	4704784	4992431	ENSG00000167346	protein_coding	1
12	55973913	55996683	ENSG00000111540	protein_coding	1
10	16476003	16476164	ENSG00000223156	snRNA	1
10	16513734	16521879	ENSG00000165985	protein_coding	-1
10	16521714	16539737	ENSG00000287925	lncRNA	1
11	4848237	4849208	ENSG00000176922	protein_coding	-1
10	16590611	16817463	ENSG00000148484	protein_coding	-1
11	58796237	58796854	ENSG00000255265	processed_pseudogene	-1
11	58834065	58904215	ENSG00000156689	protein_coding	-1
2	74361154	74392087	ENSG00000204843	protein_coding	-1
19	18448275	18448802	ENSG00000279262	TEC	1
19	18448275	18448805	ENSG00000280121	TEC	-1
11	58917015	58928689	ENSG00000255523	lncRNA	-1
11	65444458	65444557	ENSG00000283791	miRNA	1
19	17951293	18000085	ENSG00000105642	protein_coding	1
11	65445541	65445598	ENSG00000275948	sRNA	1
11	65487241	65488714	ENSG00000279243	lncRNA	-1
8	13147389	13207125	ENSG00000287134	lncRNA	1
11	65502914	65503008	ENSG00000278217	misc_RNA	1
8	13160178	13160279	ENSG00000200630	misc_RNA	1
11	65506117	65506173	ENSG00000274072	sRNA	1
8	13338574	13342754	ENSG00000253932	lncRNA	1
11	65514403	65514923	ENSG00000270526	processed_pseudogene	-1
7	92971002	92971299	ENSG00000266794	misc_RNA	-1
8	13353401	13353530	ENSG00000253257	processed_pseudogene	-1
11	65561484	65561607	ENSG00000279093	TEC	1
5	96741079	96742698	ENSG00000249180	lncRNA	-1
7	93099513	93118023	ENSG00000205413	protein_coding	-1
8	13536029	13536135	ENSG00000252179	rRNA_pseudogene	1
11	65570460	65573942	ENSG00000173465	protein_coding	1
8	13566869	13568288	ENSG00000164743	protein_coding	1
12	55980432	55981035	ENSG00000237493	processed_pseudogene	-1
12	55997180	56006641	ENSG00000139531	protein_coding	1
8	13583889	13584533	ENSG00000254491	processed_pseudogene	-1
5	96760810	96808100	ENSG00000164307	protein_coding	-1
8	13629644	13632574	ENSG00000286798	lncRNA	1
8	13695574	13705506	ENSG00000255457	processed_pseudogene	1
7	93188534	93226469	ENSG00000188175	protein_coding	-1
8	13741809	13742781	ENSG00000255413	processed_pseudogene	1
8	91954972	92103385	ENSG00000079102	protein_coding	-1
10	16721352	16748377	ENSG00000225213	lncRNA	-1
10	16767235	16767416	ENSG00000275001	misc_RNA	1
10	16817699	16821207	ENSG00000286958	lncRNA	1
10	44370165	44386493	ENSG00000107562	protein_coding	-1
11	65572349	65574198	ENSG00000176973	protein_coding	1
11	65576046	65592650	ENSG00000173442	protein_coding	1
16	654611	656194	ENSG00000262528	lncRNA	-1
16	675671	678268	ENSG00000103269	protein_coding	1
10	44488335	44488445	ENSG00000270767	processed_pseudogene	-1
10	44509708	44515421	ENSG00000287173	lncRNA	1
10	44591208	44602104	ENSG00000234580	lncRNA	-1
10	49679651	49710261	ENSG00000178645	protein_coding	1
9	127811130	127854773	ENSG00000106991	protein_coding	-1
10	68341107	68407294	ENSG00000204130	protein_coding	-1
19	57599885	57612722	ENSG00000183647	protein_coding	1
14	52871458	52872217	ENSG00000271075	processed_pseudogene	1
14	53036745	53153323	ENSG00000100523	protein_coding	-1
15	42412823	42491141	ENSG00000103994	protein_coding	-1
7	93130056	93148385	ENSG00000177409	protein_coding	-1
19	57977076	58003349	ENSG00000166704	protein_coding	-1
17	31272013	31297539	ENSG00000126861	protein_coding	-1
16	678504	679777	ENSG00000260394	lncRNA	-1
12	56007659	56038435	ENSG00000123411	protein_coding	1
16	678645	679061	ENSG00000279441	TEC	1
11	65592836	65595996	ENSG00000173338	protein_coding	-1
16	680224	682870	ENSG00000103266	protein_coding	1
6	34189780	34191079	ENSG00000271231	processed_pseudogene	1
6	34219439	34220066	ENSG00000214810	processed_pseudogene	1
6	34236075	34236748	ENSG00000288879	lncRNA	-1
6	34240673	34240736	ENSG00000276404	miRNA	1
17	31303770	31314105	ENSG00000185862	protein_coding	-1
6	34246381	34249108	ENSG00000186577	protein_coding	-1
7	130790208	130791724	ENSG00000271522	lncRNA	1
7	130822868	130823219	ENSG00000229858	processed_pseudogene	-1
7	130823205	130823511	ENSG00000240680	processed_pseudogene	-1
7	130840204	130843725	ENSG00000232716	processed_pseudogene	-1
17	31305213	31318831	ENSG00000265118	protein_coding	-1
7	130853720	130930682	ENSG00000233559	lncRNA	1
5	96784777	96785999	ENSG00000248734	lncRNA	1
17	31316410	31321749	ENSG00000126860	protein_coding	-1
5	96803688	96806105	ENSG00000272109	lncRNA	1
7	130876747	130876810	ENSG00000284032	miRNA	-1
7	130877459	130877539	ENSG00000283797	miRNA	-1
7	130930209	130932206	ENSG00000271204	lncRNA	-1
1	40040233	40072649	ENSG00000131236	protein_coding	1
7	130936464	130939661	ENSG00000273319	lncRNA	1
5	144087	144197	ENSG00000199540	misc_RNA	-1
7	131054886	131054992	ENSG00000199627	snRNA	-1
5	191495	196334	ENSG00000185028	protein_coding	1
7	131242590	131242995	ENSG00000233287	processed_pseudogene	1
19	36445119	36489902	ENSG00000186017	protein_coding	-1
7	83355154	83362266	ENSG00000235503	lncRNA	1
17	31345519	31346190	ENSG00000263535	processed_pseudogene	1
7	83363238	83649139	ENSG00000170381	protein_coding	-1
11	65597756	65615382	ENSG00000173327	protein_coding	-1
5	195778	196341	ENSG00000261434	lncRNA	1
17	31391675	31538211	ENSG00000131242	protein_coding	1
5	196868	218153	ENSG00000164366	protein_coding	-1
5	213898	217279	ENSG00000260774	lncRNA	-1
5	218298	314955	ENSG00000286001	protein_coding	1
5	288833	290321	ENSG00000250848	processed_pseudogene	-1
5	403731	404546	ENSG00000214278	processed_pseudogene	-1
5	418703	419109	ENSG00000250645	processed_pseudogene	1
10	68414064	68472121	ENSG00000138346	protein_coding	-1
5	443175	471937	ENSG00000180104	protein_coding	1
12	56010091	56010574	ENSG00000273890	lncRNA	-1
12	56029649	56041806	ENSG00000257449	lncRNA	-1
12	56041351	56044697	ENSG00000197728	protein_coding	1
6	34248535	34286768	ENSG00000225339	lncRNA	1
6	34263311	34263673	ENSG00000220583	processed_pseudogene	-1
6	34279679	34392669	ENSG00000272325	protein_coding	-1
19	12014715	12035741	ENSG00000197647	protein_coding	-1
6	34236873	34246231	ENSG00000137309	protein_coding	1
7	83372652	83373096	ENSG00000285398	TEC	-1
12	56101331	56109289	ENSG00000257411	protein_coding	1
7	83424880	83425002	ENSG00000230617	processed_pseudogene	1
7	83663419	83664625	ENSG00000230244	processed_pseudogene	1
7	6754103	6799365	ENSG00000169402	protein_coding	1
12	56104537	56113910	ENSG00000170515	protein_coding	1
5	466124	473098	ENSG00000188242	lncRNA	-1
19	43401496	43418597	ENSG00000131126	protein_coding	1
14	53036755	53038251	ENSG00000258985	lncRNA	1
14	53153354	53157528	ENSG00000258731	lncRNA	1
14	54474484	54489025	ENSG00000197045	protein_coding	-1
5	470456	524449	ENSG00000066230	protein_coding	-1
11	65615776	65637439	ENSG00000197136	protein_coding	1
15	42427591	42427697	ENSG00000201077	snRNA	-1
15	48134632	48178353	ENSG00000104177	protein_coding	-1
17	31465543	31465832	ENSG00000239595	misc_RNA	1
17	31518432	31518729	ENSG00000264862	misc_RNA	1
16	681670	684528	ENSG00000161999	protein_coding	-1
17	31533171	31533938	ENSG00000278977	TEC	-1
17	31534883	31534971	ENSG00000284424	miRNA	1
17	31559996	31560083	ENSG00000207614	miRNA	1
17	31560132	31560573	ENSG00000278546	lncRNA	1
17	31563768	31563894	ENSG00000221038	snRNA	-1
17	31571142	31575659	ENSG00000228768	lncRNA	1
17	31575269	31575358	ENSG00000265976	miRNA	1
17	31575411	31575521	ENSG00000283978	miRNA	1
17	37978155	37989060	ENSG00000274512	protein_coding	-1
19	43460787	43465608	ENSG00000124466	protein_coding	-1
6	79233699	79236797	ENSG00000270362	lncRNA	1
6	79278105	79278427	ENSG00000220154	processed_pseudogene	-1
6	79301963	79302066	ENSG00000201464	misc_RNA	-1
6	79307669	79313384	ENSG00000286042	lncRNA	-1
6	79326568	79327207	ENSG00000217786	processed_pseudogene	-1
6	127472806	127519335	ENSG00000214338	protein_coding	-1
10	68424560	68424997	ENSG00000234806	processed_pseudogene	1
10	68461407	68461525	ENSG00000199638	rRNA_pseudogene	1
10	68477998	68527523	ENSG00000122912	protein_coding	-1
19	43474954	43504935	ENSG00000176531	protein_coding	-1
11	65636310	65636369	ENSG00000266041	miRNA	1
6	43243481	43288258	ENSG00000146216	protein_coding	1
11	65638101	65650918	ENSG00000213445	protein_coding	1
17	76735865	76781449	ENSG00000092931	protein_coding	1
14	54684026	54729324	ENSG00000285774	lncRNA	-1
10	68499532	68499968	ENSG00000226493	processed_pseudogene	1
14	55051647	55070194	ENSG00000168175	protein_coding	1
10	68503152	68503259	ENSG00000207438	misc_RNA	1
10	68544489	68544833	ENSG00000214881	processed_pseudogene	-1
10	68560337	68694487	ENSG00000138336	protein_coding	1
